# argus vocabulary — one row per label:  <label> TAB <group> TAB <tag path>
#
#   label:  the text the model scores (prompt: "a photo of a <label>")
#   group:  scene | object | extra — each group has its own top-k cap
#   path:   hierarchy the tag is attached under, rooted at the tag prefix (default Argus|)
#           (e.g. "Landscape|Lake" becomes the tag Argus|Landscape|Lake)
#
# Add your own terms as group "extra". Blank lines and # comments are ignored.
Honeycomb	object	Food & Drink|Honeycomb
Horizontal bar	object	Objects|Sports|Horizontal bar
Horse	object	Animals|Horse
Hot dog	object	Food & Drink|Hot dog
House	object	Location|Outdoor|House
Houseplant	object	Plants|Houseplant
Human arm	object	People|Human arm
Human body	object	People|Human body
Human ear	object	People|Human ear
Human eye	object	People|Human eye
Human face	object	People|Human face
Human foot	object	People|Human foot
Human hair	object	People|Human hair
Human hand	object	People|Human hand
Human head	object	People|Human head
Human leg	object	People|Human leg
Human mouth	object	People|Human mouth
Human nose	object	People|Human nose
Humidifier	object	Objects|Household|Humidifier
Ice cream	object	Food & Drink|Ice cream
Indoor rower	object	Objects|Sports|Indoor rower
Infant bed	object	Objects|Furniture|Infant bed
Insect	object	Animals|Insect
Invertebrate	object	Animals|Invertebrate
Ipod	object	Objects|Electronics|Ipod
Isopod	object	Animals|Isopod
Jacket	object	Objects|Clothing & Accessories|Jacket
Jacuzzi	object	Location|Indoor|Jacuzzi
Jaguar (Animal)	object	Animals|Jaguar
Jeans	object	Objects|Clothing & Accessories|Jeans
Jellyfish	object	Animals|Jellyfish
Jet ski	object	Objects|Vehicles|Jet ski
Jug	object	Objects|Kitchen & Dining|Jug
Juice	object	Food & Drink|Juice
Kangaroo	object	Animals|Kangaroo
Kettle	object	Objects|Kitchen & Dining|Kettle
Kitchen & dining room table	object	Objects|Furniture|Kitchen & dining room table
Kitchen appliance	object	Objects|Kitchen & Dining|Kitchen appliance
Kitchen knife	object	Objects|Kitchen & Dining|Kitchen knife
Kitchen utensil	object	Objects|Kitchen & Dining|Kitchen utensil
Kitchenware	object	Objects|Kitchen & Dining|Kitchenware
Kite	object	Objects|Toys|Kite
Knife	object	Objects|Kitchen & Dining|Knife
Koala	object	Animals|Koala
Ladder	object	Objects|Tools|Ladder
Ladle	object	Objects|Kitchen & Dining|Ladle
Ladybug	object	Animals|Ladybug
Lamp	object	Objects|Furniture|Lamp
Land vehicle	object	Objects|Vehicles|Land vehicle
Lantern	object	Objects|Lantern
Laptop	object	Objects|Electronics|Laptop
Lavender (Plant)	object	Plants|Lavender
Lemon (plant)	object	Food & Drink|Lemon
Leopard	object	Animals|Leopard
Light bulb	object	Objects|Electronics|Light bulb
Light switch	object	Objects|Household|Light switch
Lighthouse	object	Location|Outdoor|Lighthouse
Lily	object	Plants|Lily
Limousine	object	Objects|Vehicles|Limousine
Lion	object	Animals|Lion
Lipstick	object	Objects|Personal Care|Lipstick
Lizard	object	Animals|Lizard
Lobster	object	Animals|Lobster
Loveseat	object	Objects|Furniture|Loveseat
Luggage and bags	object	Objects|Clothing & Accessories|Luggage and bags
Lynx	object	Animals|Lynx
Magpie	object	Animals|Magpie
Mammal	object	Animals|Mammal
Man	object	People|Man
Mango	object	Food & Drink|Mango
Maple	object	Plants|Maple
Maraca	object	Objects|Music|Maraca
Marine invertebrates	object	Animals|Marine invertebrates
Marine mammal	object	Animals|Marine mammal
Measuring cup	object	Objects|Kitchen & Dining|Measuring cup
Mechanical fan	object	Objects|Household|Mechanical fan
Medical equipment	object	Objects|Medical|Medical equipment
Microphone	object	Objects|Electronics|Microphone
Microwave oven	object	Objects|Kitchen & Dining|Microwave oven
Milk	object	Food & Drink|Milk
Miniskirt	object	Objects|Clothing & Accessories|Miniskirt
Mirror	object	Objects|Furniture|Mirror
Missile	object	Objects|Weapons|Missile
Mixer	object	Objects|Kitchen & Dining|Mixer
Mixing bowl	object	Objects|Kitchen & Dining|Mixing bowl
Mobile phone	object	Objects|Electronics|Mobile phone
Monkey	object	Animals|Monkey
Moths and butterflies	object	Animals|Moths and butterflies
Motorcycle	object	Objects|Vehicles|Motorcycle
Mouse	object	Animals|Mouse
Muffin	object	Food & Drink|Muffin
Mug	object	Objects|Kitchen & Dining|Mug
Mule	object	Animals|Mule
Mushroom	object	Plants|Mushroom
Musical instrument	object	Objects|Music|Musical instrument
Musical keyboard	object	Objects|Music|Musical keyboard
Nail (Construction)	object	Objects|Tools|Nail
Necklace	object	Objects|Clothing & Accessories|Necklace
Nightstand	object	Objects|Furniture|Nightstand
Oboe	object	Objects|Music|Oboe
Office building	object	Location|Outdoor|Office building
Office supplies	object	Objects|Office & Stationery|Office supplies
Orange (fruit)	object	Food & Drink|Orange
Organ (Musical Instrument)	object	Objects|Music|Organ
Ostrich	object	Animals|Ostrich
Otter	object	Animals|Otter
Oven	object	Objects|Kitchen & Dining|Oven
Owl	object	Animals|Owl
Oyster	object	Animals|Oyster
Paddle	object	Objects|Sports|Paddle
Palm tree	object	Plants|Palm tree
Pancake	object	Food & Drink|Pancake
Panda	object	Animals|Panda
Paper cutter	object	Objects|Office & Stationery|Paper cutter
Paper towel	object	Objects|Household|Paper towel
Parachute	object	Objects|Sports|Parachute
Parking meter	object	Objects|Signs & Street|Parking meter
Parrot	object	Animals|Parrot
Pasta	object	Food & Drink|Pasta
Pastry	object	Food & Drink|Pastry
Peach	object	Food & Drink|Peach
Pear	object	Food & Drink|Pear
Pen	object	Objects|Office & Stationery|Pen
Pencil case	object	Objects|Office & Stationery|Pencil case
Pencil sharpener	object	Objects|Office & Stationery|Pencil sharpener
Penguin	object	Animals|Penguin
Perfume	object	Objects|Personal Care|Perfume
Person	object	People|Person
Personal care	object	Objects|Personal Care|Personal care
Personal flotation device	object	Objects|Sports|Personal flotation device
Piano	object	Objects|Music|Piano
Picnic basket	object	Objects|Picnic basket
Picture frame	object	Objects|Art & Decor|Picture frame
Pig	object	Animals|Pig
Pillow	object	Objects|Household|Pillow
Pineapple	object	Food & Drink|Pineapple
Pitcher (Container)	object	Objects|Kitchen & Dining|Pitcher
Pizza	object	Food & Drink|Pizza
Pizza cutter	object	Objects|Kitchen & Dining|Pizza cutter
Plant	object	Plants|Plant
Plastic bag	object	Objects|Plastic bag
Plate	object	Objects|Kitchen & Dining|Plate
Platter	object	Objects|Kitchen & Dining|Platter
Plumbing fixture	object	Objects|Household|Plumbing fixture
Polar bear	object	Animals|Polar bear
Pomegranate	object	Food & Drink|Pomegranate
Popcorn	object	Food & Drink|Popcorn
Porch	object	Location|Outdoor|Porch
Porcupine	object	Animals|Porcupine
Poster	object	Objects|Art & Decor|Poster
Potato	object	Food & Drink|Potato
Power plugs and sockets	object	Objects|Household|Power plugs and sockets
Pressure cooker	object	Objects|Kitchen & Dining|Pressure cooker
Pretzel	object	Food & Drink|Pretzel
Printer	object	Objects|Electronics|Printer
Pumpkin	object	Food & Drink|Pumpkin
Punching bag	object	Objects|Sports|Punching bag
Rabbit	object	Animals|Rabbit
Raccoon	object	Animals|Raccoon
Racket	object	Objects|Sports|Racket
Radish	object	Food & Drink|Radish
Ratchet (Device)	object	Objects|Tools|Ratchet
Raven	object	Animals|Raven
Rays and skates	object	Animals|Rays and skates
Red panda	object	Animals|Red panda
Refrigerator	object	Objects|Kitchen & Dining|Refrigerator
Remote control	object	Objects|Electronics|Remote control
Reptile	object	Animals|Reptile
Rhinoceros	object	Animals|Rhinoceros
Rifle	object	Objects|Weapons|Rifle
Ring binder	object	Objects|Office & Stationery|Ring binder
Rocket	object	Objects|Vehicles|Rocket
Roller skates	object	Objects|Sports|Roller skates
Rose	object	Plants|Rose
Rugby ball	object	Objects|Sports|Rugby ball
Ruler	object	Objects|Tools|Ruler
Salad	object	Food & Drink|Salad
Salt and pepper shakers	object	Objects|Kitchen & Dining|Salt and pepper shakers
Sandal	object	Objects|Clothing & Accessories|Sandal
Sandwich	object	Food & Drink|Sandwich
Saucer	object	Objects|Kitchen & Dining|Saucer
Saxophone	object	Objects|Music|Saxophone
Scale	object	Objects|Scale
Scarf	object	Objects|Clothing & Accessories|Scarf
Scissors	object	Objects|Tools|Scissors
Scoreboard	object	Objects|Sports|Scoreboard
Scorpion	object	Animals|Scorpion
Screwdriver	object	Objects|Tools|Screwdriver
Sculpture	object	Objects|Art & Decor|Sculpture
Sea lion	object	Animals|Sea lion
Sea turtle	object	Animals|Sea turtle
Seafood	object	Food & Drink|Seafood
Seahorse	object	Animals|Seahorse
Seat belt	object	Objects|Vehicles|Seat belt
Segway	object	Objects|Vehicles|Segway
Serving tray	object	Objects|Kitchen & Dining|Serving tray
Sewing machine	object	Objects|Household|Sewing machine
Shark	object	Animals|Shark
Sheep	object	Animals|Sheep
Shelf	object	Objects|Furniture|Shelf
Shellfish	object	Animals|Shellfish
Shirt	object	Objects|Clothing & Accessories|Shirt
Shorts	object	Objects|Clothing & Accessories|Shorts
Shotgun	object	Objects|Weapons|Shotgun
Shower	object	Location|Indoor|Shower
Shrimp	object	Animals|Shrimp
Sink	object	Objects|Household|Sink
Skateboard	object	Objects|Sports|Skateboard
Ski	object	Objects|Sports|Ski
Skirt	object	Objects|Clothing & Accessories|Skirt
Skull	object	Objects|Skull
Skunk	object	Animals|Skunk
Skyscraper	object	Location|Outdoor|Skyscraper
Slow cooker	object	Objects|Kitchen & Dining|Slow cooker
Snack	object	Food & Drink|Snack
Snail	object	Animals|Snail
Snake	object	Animals|Snake
Snowboard	object	Objects|Sports|Snowboard
Snowman	object	Objects|Snowman
Snowmobile	object	Objects|Vehicles|Snowmobile
Snowplow	object	Objects|Vehicles|Snowplow
Soap dispenser	object	Objects|Household|Soap dispenser
Sock	object	Objects|Clothing & Accessories|Sock
Sofa bed	object	Objects|Furniture|Sofa bed
Sombrero	object	Objects|Clothing & Accessories|Sombrero
Sparrow	object	Animals|Sparrow
Spatula	object	Objects|Kitchen & Dining|Spatula
Spice rack	object	Objects|Kitchen & Dining|Spice rack
Spider	object	Animals|Spider
Spoon	object	Objects|Kitchen & Dining|Spoon
Sports equipment	object	Objects|Sports|Sports equipment
Sports uniform	object	Objects|Clothing & Accessories|Sports uniform
Squash (Plant)	object	Food & Drink|Squash
Squid	object	Animals|Squid
Squirrel	object	Animals|Squirrel
Stairs	object	Objects|Stairs
Stapler	object	Objects|Office & Stationery|Stapler
Starfish	object	Animals|Starfish
Stationary bicycle	object	Objects|Sports|Stationary bicycle
Stethoscope	object	Objects|Medical|Stethoscope
Stool	object	Objects|Furniture|Stool
Stop sign	object	Objects|Signs & Street|Stop sign
Strawberry	object	Food & Drink|Strawberry
Street light	object	Objects|Signs & Street|Street light
Stretcher	object	Objects|Medical|Stretcher
Studio couch	object	Objects|Furniture|Studio couch
Submarine	object	Objects|Vehicles|Submarine
Submarine sandwich	object	Food & Drink|Submarine sandwich
Suit	object	Objects|Clothing & Accessories|Suit
Suitcase	object	Objects|Clothing & Accessories|Suitcase
Sun hat	object	Objects|Clothing & Accessories|Sun hat
Sunglasses	object	Objects|Clothing & Accessories|Sunglasses
Surfboard	object	Objects|Sports|Surfboard
Sushi	object	Food & Drink|Sushi
Swan	object	Animals|Swan
Swim cap	object	Objects|Clothing & Accessories|Swim cap
Swimming pool	object	Location|Outdoor|Swimming pool
Swimwear	object	Objects|Clothing & Accessories|Swimwear
Sword	object	Objects|Weapons|Sword
Syringe	object	Objects|Medical|Syringe
Table	object	Objects|Furniture|Table
Table tennis racket	object	Objects|Sports|Table tennis racket
Tablet computer	object	Objects|Electronics|Tablet computer
Tableware	object	Objects|Kitchen & Dining|Tableware
Taco	object	Food & Drink|Taco
Tank	object	Objects|Vehicles|Tank
Tap	object	Objects|Household|Tap
Tart	object	Food & Drink|Tart
Taxi	object	Objects|Vehicles|Taxi
Tea	object	Food & Drink|Tea
Teapot	object	Objects|Kitchen & Dining|Teapot
Teddy bear	object	Objects|Toys|Teddy bear
Telephone	object	Objects|Electronics|Telephone
Television	object	Objects|Electronics|Television
Tennis ball	object	Objects|Sports|Tennis ball
Tennis racket	object	Objects|Sports|Tennis racket
Tent	object	Objects|Tent
Tiara	object	Objects|Clothing & Accessories|Tiara
Tick	object	Animals|Tick
Tie	object	Objects|Clothing & Accessories|Tie
Tiger	object	Animals|Tiger
Tin can	object	Objects|Kitchen & Dining|Tin can
Tire	object	Objects|Vehicles|Tire
Toaster	object	Objects|Kitchen & Dining|Toaster
Toilet	object	Objects|Household|Toilet
Toilet paper	object	Objects|Household|Toilet paper
Tomato	object	Food & Drink|Tomato
Tool	object	Objects|Tools|Tool
Toothbrush	object	Objects|Personal Care|Toothbrush
Torch	object	Objects|Tools|Torch
Tortoise	object	Animals|Tortoise
Towel	object	Objects|Household|Towel
Tower	object	Location|Outdoor|Tower
Toy	object	Objects|Toys|Toy
Traffic light	object	Objects|Signs & Street|Traffic light
Traffic sign	object	Objects|Signs & Street|Traffic sign
Train	object	Objects|Vehicles|Train
Training bench	object	Objects|Sports|Training bench
Treadmill	object	Objects|Sports|Treadmill
Tree	object	Plants|Tree
Tree house	object	Location|Outdoor|Tree house
Tripod	object	Objects|Electronics|Tripod
Trombone	object	Objects|Music|Trombone
Trousers	object	Objects|Clothing & Accessories|Trousers
Truck	object	Objects|Vehicles|Truck
Trumpet	object	Objects|Music|Trumpet
Turkey	object	Animals|Turkey
Turtle	object	Animals|Turtle
Umbrella	object	Objects|Clothing & Accessories|Umbrella
Unicycle	object	Objects|Vehicles|Unicycle
Van	object	Objects|Vehicles|Van
Vase	object	Objects|Household|Vase
Vegetable	object	Food & Drink|Vegetable
Vehicle	object	Objects|Vehicles|Vehicle
Vehicle registration plate	object	Objects|Vehicles|Vehicle registration plate
Violin	object	Objects|Music|Violin
Volleyball (Ball)	object	Objects|Sports|Volleyball
Waffle	object	Food & Drink|Waffle
Waffle iron	object	Objects|Kitchen & Dining|Waffle iron
Wall clock	object	Objects|Household|Wall clock
Wardrobe	object	Objects|Furniture|Wardrobe
Washing machine	object	Objects|Household|Washing machine
Waste container	object	Objects|Household|Waste container
Watch	object	Objects|Clothing & Accessories|Watch
Watercraft	object	Objects|Vehicles|Watercraft
Watermelon	object	Food & Drink|Watermelon
Weapon	object	Objects|Weapons|Weapon
Whale	object	Animals|Whale
Wheel	object	Objects|Vehicles|Wheel
Wheelchair	object	Objects|Vehicles|Wheelchair
Whisk	object	Objects|Kitchen & Dining|Whisk
Whiteboard	object	Objects|Office & Stationery|Whiteboard
Willow	object	Plants|Willow
Window	object	Objects|Household|Window
Window blind	object	Objects|Household|Window blind
Wine	object	Food & Drink|Wine
Wine glass	object	Objects|Kitchen & Dining|Wine glass
Wine rack	object	Objects|Kitchen & Dining|Wine rack
Winter melon	object	Food & Drink|Winter melon
Wok	object	Objects|Kitchen & Dining|Wok
Woman	object	People|Woman
Wood-burning stove	object	Objects|Household|Wood-burning stove
Woodpecker	object	Animals|Woodpecker
Worm	object	Animals|Worm
Wrench	object	Objects|Tools|Wrench
Zebra	object	Animals|Zebra
Zucchini	object	Food & Drink|Zucchini
Sunset	extra	Light|Sunset
Sunrise	extra	Light|Sunrise
Golden hour	extra	Light|Golden hour
Night	extra	Light|Night
Full moon	extra	Light|Full moon
Starry sky	extra	Light|Starry sky
Fireworks	extra	Light|Fireworks
Fog	extra	Weather|Fog
Rain	extra	Weather|Rain
Snow	extra	Weather|Snow
Storm	extra	Weather|Storm
Lightning	extra	Weather|Lightning
Rainbow	extra	Weather|Rainbow
Forest	extra	Landscape|Forest
Silhouette	extra	Light|Silhouette
Reflection	extra	Light|Reflection
Portrait	extra	People|Portrait
Autumn	extra	Season|Autumn
Winter	extra	Season|Winter
Spring	extra	Season|Spring
Summer	extra	Season|Summer
